Mod:Item:MetaData, Localized Name
tcomplement:scorched_stairs_road:0, Scorched Road Stairs
tcomplement:scorched_stairs_tile:0, Scorched Tile Stairs
tcomplement:scorched_stairs_creeper:0, Scorched Creeperface Stairs
tcomplement:chisel_head:0, Wooden Chisel Head
tcomplement:chisel_head:0, Stone Chisel Head
tcomplement:chisel_head:0, Flint Chisel Head
tcomplement:chisel_head:0, Cactus Chisel Head
tcomplement:chisel_head:0, Bone Chisel Head
tcomplement:chisel_head:0, Obsidian Chisel Head
tcomplement:chisel_head:0, Prismarine Chisel Head
tcomplement:chisel_head:0, End Chisel Head
tcomplement:chisel_head:0, Paper Chisel Head
tcomplement:chisel_head:0, Sponge Chisel Head
tcomplement:chisel_head:0, Firewood Chisel Head
tcomplement:chisel_head:0, Iron Chisel Head
tcomplement:chisel_head:0, Pig Iron Chisel Head
tcomplement:chisel_head:0, Knightslime Chisel Head
tcomplement:chisel_head:0, Slime Chisel Head
tcomplement:chisel_head:0, Slime Chisel Head
tcomplement:chisel_head:0, Magma Slime Chisel Head
tcomplement:chisel_head:0, Netherrack Chisel Head
tcomplement:chisel_head:0, Cobalt Chisel Head
tcomplement:chisel_head:0, Ardite Chisel Head
tcomplement:chisel_head:0, Manyullyn Chisel Head
tcomplement:chisel_head:0, Copper Chisel Head
tcomplement:chisel_head:0, Bronze Chisel Head
tcomplement:chisel_head:0, Lead Chisel Head
tcomplement:chisel_head:0, Silver Chisel Head
tcomplement:chisel_head:0, Electrum Chisel Head
tcomplement:chisel_head:0, Steel Chisel Head
tcomplement:chisel_head:0, Treated Wood Chisel Head
tcomplement:chisel_head:0, Constantan Chisel Head
tcomplement:chisel_head:0, Magical Wooden Chisel Head
tcomplement:chisel_head:0, Evil Infused Chisel Head
tcomplement:chisel_head:0, Enchanted Chisel Head
tcomplement:chisel_head:0, Demonic Chisel Head
tcomplement:chisel_head:0, Plastic Chisel Head
tcomplement:chisel_head:0, Pink Slime Chisel Head
tcomplement:chisel_head:0, Reinforced Pink Slime Chisel Head
tcomplement:chisel_head:0, Alumite Chisel Head
tcomplement:chisel_head:0, Nickel Chisel Head
tcomplement:chisel_head:0, Invar Chisel Head
tcomplement:chisel_head:0, Iridium Chisel Head
tcomplement:chisel_head:0, Osmium Chisel Head
tcomplement:chisel_head:0, Refined Obsidian Chisel Head
tcomplement:chisel_head:0, Refined Glowstone Chisel Head
tcomplement:chisel_head:0, Osgloglas Chisel Head
tcomplement:chisel_head:0, Osmiridium Chisel Head
tcomplement:chisel_head:0, Titanium Chisel Head
tcomplement:chisel_head:0, Lumium Chisel Head
tcomplement:chisel_head:0, Signalum Chisel Head
tcomplement:chisel_head:0, Platinum Chisel Head
tcomplement:chisel_head:0, Enderium Chisel Head
tcomplement:chisel_head:0, Black Quartz Chisel Head
tcomplement:chisel_head:0, Void Chisel Head
tcomplement:chisel_head:0, Enori Chisel Head
tcomplement:chisel_head:0, Palis Chisel Head
tcomplement:chisel_head:0, Restonia Chisel Head
tcomplement:chisel_head:0, Emeradic Chisel Head
tcomplement:chisel_head:0, Diamatine Chisel Head
tcomplement:chisel_head:0, Certus Quartz Chisel Head
tcomplement:chisel_head:0, Fluix Crystal Chisel Head
tcomplement:chisel_head:0, Emerald Chisel Head
tcomplement:chisel_head:0, Bloodwood Chisel Head
tcomplement:chisel_head:0, Fusewood Chisel Head
tcomplement:chisel_head:0, Ghostwood Chisel Head
tcomplement:chisel_head:0, Darkwood Chisel Head
tcomplement:chisel, Chisel
titles:titlearchive, Title Archive
titles:archivefragment, Archive Fragment
densemetals:dense_iron_ore, Dense Iron Ore 
densemetals:dense_coal_ore, Dense Coal Ore 
densemetals:dense_gold_ore, Dense Gold Ore 
densemetals:dense_diamond_ore, Dense Diamond Ore 
densemetals:dense_emerald_ore, Dense Emerald Ore 
densemetals:dense_lapis_ore, Dense Lapis Ore 
densemetals:dense_redstone_ore, Dense Redstone Ore 
densemetals:dense_quartz_ore, Dense Quartz Ore 
densemetals:dense_nether_iron_ore, Dense Nether Iron Ore 
densemetals:dense_nether_coal_ore, Dense Nether Coal Ore 
densemetals:dense_nether_gold_ore, Dense Nether Gold Ore 
densemetals:dense_nether_diamond_ore, Dense Nether Diamond Ore 
densemetals:dense_nether_emerald_ore, Dense Nether Emerald Ore 
densemetals:dense_nether_lapis_ore, Dense Nether Lapis Ore 
densemetals:dense_nether_redstone_ore, Dense Nether Redstone Ore 
densemetals:dense_aluminum_ore, Dense Aluminum Ore 
densemetals:dense_copper_ore, Dense Copper Ore 
densemetals:dense_iridium_ore, Dense Iridium Ore 
densemetals:dense_lead_ore, Dense Lead Ore 
densemetals:dense_mithril_ore, Dense Mithril Ore 
densemetals:dense_nickel_ore, Dense Nickel Ore 
densemetals:dense_platinum_ore, Dense Platinum Ore 
densemetals:dense_silver_ore, Dense Silver Ore 
densemetals:dense_tin_ore, Dense Tin Ore 
densemetals:dense_nether_aluminum_ore, Dense Nether Aluminum Ore 
densemetals:dense_nether_copper_ore, Dense Nether Copper Ore 
densemetals:dense_nether_iridium_ore, Dense Nether Iridium Ore 
densemetals:dense_nether_lead_ore, Dense Nether Lead Ore 
densemetals:dense_nether_mithril_ore, Dense Nether Mithril Ore 
densemetals:dense_nether_nickel_ore, Dense Nether Nickel Ore 
densemetals:dense_nether_platinum_ore, Dense Nether Platinum Ore 
densemetals:dense_nether_silver_ore, Dense Nether Silver Ore 
densemetals:dense_nether_tin_ore, Dense Nether Tin Ore 
densemetals:dense_adamantine_ore, Dense Adamantine Ore 
densemetals:dense_coldiron_ore, Dense Cold-Iron Ore 
densemetals:dense_starsteel_ore, Dense Starsteel Ore 
densemetals:dense_zinc_ore, Dense Zinc Ore 
densemetals:dense_mercury_ore, Dense Mercury Ore 
densemetals:dense_antimony_ore, Dense Antimony Ore 
densemetals:dense_bismuth_ore, Dense Bismuth Ore 
densemetals:dense_boron_ore, Dense Boron Ore 
densemetals:dense_thorium_ore, Dense Thorium Ore 
densemetals:dense_beryllium_ore, Dense Beryllium Ore 
densemetals:dense_cadmium_ore, Dense Cadmium Ore 
densemetals:dense_chromium_ore, Dense Chromium Ore 
densemetals:dense_magnesium_ore, Dense Magnesium Ore 
densemetals:dense_manganese_ore, Dense Manganese Ore 
densemetals:dense_osmium_ore, Dense Osmium Ore 
densemetals:dense_plutonium_ore, Dense Plutonium Ore 
densemetals:dense_rutile_ore, Dense Rutile Ore 
densemetals:dense_tantalum_ore, Dense Tantalum Ore 
densemetals:dense_tungsten_ore, Dense Tungsten Ore 
densemetals:dense_uranium_ore, Dense Uranium Ore 
densemetals:dense_zirconium_ore, Dense Zirconium Ore 
immersiveintelligence:material:0, Advanced Vacuum Tube
immersiveintelligence:material:1, Basic Electronic Component
immersiveintelligence:material:2, Raw Basic Circuit Board
immersiveintelligence:material:3, Etched Basic Circuit Board
immersiveintelligence:material:4, Advanced Electronic Component
immersiveintelligence:material:5, Raw Advanced Circuit Board
immersiveintelligence:material:6, Etched Advanced Circuit Board
immersiveintelligence:material:7, Advanced Circuit Board
immersiveintelligence:material:8, Transistor
immersiveintelligence:material:9, Processor
immersiveintelligence:material:10, Raw Processor Circuit Board
immersiveintelligence:material:11, Etched Processor Circuit Board
immersiveintelligence:material:12, Processor Circuit Board
immersiveintelligence:material:13, Compact Electric Engine
immersiveintelligence:material:14, Advanced Compact Electric Engine
immersiveintelligence:material:15, Empty Punchtape
immersiveintelligence:material:16, RDX Dust
immersiveintelligence:material:17, HMX Dust
immersiveintelligence:material:18, White Phosphorus
immersiveintelligence:material:19, Salt Dust
immersiveintelligence:material:20, Carbon Brush
immersiveintelligence:material:21, Glass Fibre Cable
immersiveintelligence:material:22, Sawdust
immersiveintelligence:material:23, Formaldehyde Dust
immersiveintelligence:material:24, Hexamine Dust
immersiveintelligence:material:25, Wood Pulp
immersiveintelligence:material:26, Treated Wood Pulp
immersiveintelligence:material:27, Artificial Leather
immersiveintelligence:material:28, Natural Rubber
immersiveintelligence:material:29, Rubber Strap
immersiveintelligence:material:30, Rubber Tire
immersiveintelligence:material:31, Vulcanization Compound
immersiveintelligence:material_ingot:0, Advanced Electronic Alloy Ingot
immersiveintelligence:material_ingot:1, Brass Ingot
immersiveintelligence:material_ingot:2, Platinum Ingot
immersiveintelligence:material_ingot:3, Tungsten Ingot
immersiveintelligence:material_ingot:4, Zinc Ingot
immersiveintelligence:material_ingot:5, Magnet
immersiveintelligence:material_ingot:6, Silicon Ingot
immersiveintelligence:material_ingot:7, Duraluminium Ingot
immersiveintelligence:material_plate:0, Advanced Electronic Alloy Plate
immersiveintelligence:material_plate:1, Brass Plate
immersiveintelligence:material_plate:2, Platinum Plate
immersiveintelligence:material_plate:3, Tungsten Plate
immersiveintelligence:material_plate:4, Zinc Plate
immersiveintelligence:material_plate:5, Silicon Wafer
immersiveintelligence:material_plate:6, Natural Rubber Sheet
immersiveintelligence:material_plate:7, Duraluminium Plate
immersiveintelligence:material_rod:0, Brass Rod
immersiveintelligence:material_rod:1, Tungsten Rod
immersiveintelligence:material_rod:2, Zinc Rod
immersiveintelligence:material_rod:3, Platinum Rod
immersiveintelligence:material_rod:4, Duraluminium Rod
immersiveintelligence:material_dust:0, Advanced Electronic Alloy Grit
immersiveintelligence:material_dust:1, Brass Grit
immersiveintelligence:material_dust:2, Platinum Grit
immersiveintelligence:material_dust:3, Tungsten Grit
immersiveintelligence:material_dust:4, Zinc Grit
immersiveintelligence:material_dust:5, Silicon Dust
immersiveintelligence:material_dust:6, Fluorite Dust
immersiveintelligence:material_dust:7, Quartz Dust
immersiveintelligence:material_dust:8, Dirty Quartz Dust
immersiveintelligence:material_dust:9, Phosphorus Dust
immersiveintelligence:material_dust:10, Duraluminium Grit
immersiveintelligence:material_nugget:0, Advanced Electronic Alloy Nugget
immersiveintelligence:material_nugget:1, Brass Nugget
immersiveintelligence:material_nugget:2, Platinum Nugget
immersiveintelligence:material_nugget:3, Tungsten Nugget
immersiveintelligence:material_nugget:4, Zinc Nugget
immersiveintelligence:material_nugget:5, Silicon Piece
immersiveintelligence:material_nugget:6, Duraluminium Nugget
immersiveintelligence:material_wire:0, Tungsten Wire
immersiveintelligence:material_wire:1, item.immersiveintelligence.material_wire.brass.name
immersiveintelligence:material_spring:0, Brass Spring
immersiveintelligence:material_spring:1, Iron Spring
immersiveintelligence:material_spring:2, Steel Spring
immersiveintelligence:material_gem:0, Nether Fluorite
immersiveintelligence:material_gem:1, Nether Phosphorus
immersiveintelligence:material_boule:0, Silicon Boule
immersiveintelligence:press_mold:0, Metal Press Mold: Artillery Shell Casing
immersiveintelligence:press_mold:1, Metal Press Mold: Light Artillery Shell Casing
immersiveintelligence:press_mold:2, Metal Press Mold: Mortar Shell Casing
immersiveintelligence:press_mold:3, Metal Press Mold: Autocannon Shell Casing
immersiveintelligence:press_mold:4, Metal Press Mold: Machinegun Bullet Casing
immersiveintelligence:press_mold:5, Metal Press Mold: Assault Rifle Bullet Casing
immersiveintelligence:press_mold:6, Metal Press Mold: Submachinegun Bullet Casing
immersiveintelligence:press_mold:7, Metal Press Mold: Naval Mine Casing
immersiveintelligence:press_mold:8, Metal Press Mold: Tripmine Casing
immersiveintelligence:press_mold:9, Metal Press Mold: Landmine Casing
immersiveintelligence:vulcanizer_mold:0, Vulcanizer Mold: Belt
immersiveintelligence:vulcanizer_mold:1, Vulcanizer Mold: Tire
immersiveintelligence:circuit_functional:0, Arithmetic Circuit
immersiveintelligence:circuit_functional:1, Advanced Arithmetic Circuit
immersiveintelligence:circuit_functional:2, Logic Circuit
immersiveintelligence:circuit_functional:3, Comparator Circuit
immersiveintelligence:circuit_functional:4, Advanced Logic Circuit
immersiveintelligence:circuit_functional:5, Text Processor Circuit
immersiveintelligence:circuit_functional:6, ItemStack Operations Circuit
immersiveintelligence:circuit_functional:7, Array Operations Circuit
immersiveintelligence:circuit_functional:8, Entity Operations Circuit
immersiveintelligence:circuit_functional:9, Document Circuit
immersiveintelligence:circuit_functional:10, Type Conversion Circuit
immersiveintelligence:motor_belt:0, Cloth Motor Belt
immersiveintelligence:motor_belt:1, Steel Motor Belt
immersiveintelligence:motor_belt:2, Rubber Motor Belt
immersiveintelligence:motor_gear:0, Copper Gear
immersiveintelligence:motor_gear:1, Brass Gear
immersiveintelligence:motor_gear:2, Iron Gear
immersiveintelligence:motor_gear:3, Steel Gear
immersiveintelligence:motor_gear:4, Tungsten Gear
immersiveintelligence:skycrate_mount:0, Skycrate Mount
immersiveintelligence:skycrate_mount:1, Electric Skycrate Mount
immersiveintelligence:lighter, Engineer's Lighter
immersiveintelligence:electric_hammer, Engineer's Electric Hammer
immersiveintelligence:trench_shovel, Trench Shovel
immersiveintelligence:electric_wirecutter, Engineer's Electric Wire Cutter
immersiveintelligence:wrench, Engineer's Wrench
immersiveintelligence:electric_wrench, Engineer's Electric Wrench
immersiveintelligence:tripod_periscope, Tripod Periscope
immersiveintelligence:mine_detector, Mine Detector
immersiveintelligence:drillhead:0, Tungsten Drill Head
immersiveintelligence:drillhead:1, Diamond-Tipped Iron Drill Head
immersiveintelligence:drillhead:2, Diamond-Tipped Steel Drill Head
immersiveintelligence:drillhead:3, Diamond-Tipped Tungsten Drill Head
immersiveintelligence:tachometer, Engineer's Tachometer
immersiveintelligence:data_wire, Data Cable Coil
immersiveintelligence:small_wirecoil:0, Small Redstone Cable Coil
immersiveintelligence:small_wirecoil:1, Small Data Cable Coil
immersiveintelligence:trip_wire, Tripwire Coil
immersiveintelligence:minecart:0, Minecart with Wooden Crate
immersiveintelligence:minecart:1, Minecart with Reinforced Crate
immersiveintelligence:minecart:2, Minecart with Steel Crate
immersiveintelligence:minecart:3, Minecart with Wooden Barrel
immersiveintelligence:minecart:4, Minecart with Metal Barrel
immersiveintelligence:minecart:5, Minecart with LV Capacitor
immersiveintelligence:minecart:6, Minecart with MV Capacitor
immersiveintelligence:minecart:7, Minecart with HV Capacitor
immersiveintelligence:minecart:8, Minecart with Creative Capacitor
immersiveintelligence:minecart:9, Minecart with Creative Storage Crate
immersiveintelligence:minecart:10, Minecart with Creative Barrel
immersiveintelligence:minecart:11, Minecart with Steel Barrel
immersiveintelligence:minecart:12, Minecart with Open Metal Barrel
immersiveintelligence:radio_configurator:0, Basic Radio Tuner
immersiveintelligence:radio_configurator:1, Advanced Radio Tuner
immersiveintelligence:measuring_cup, Engineer's Measuring Cup
immersiveintelligence:precission_tool:0, Precision Buzzsaw
immersiveintelligence:precission_tool:1, Precision Drill
immersiveintelligence:precission_tool:2, Precision Inserter
immersiveintelligence:precission_tool:3, Precision Solderer
immersiveintelligence:precission_tool:4, Precision Welder
immersiveintelligence:precission_tool:5, Precision Hammer
immersiveintelligence:assembly_scheme, Assembly Scheme
immersiveintelligence:sawblade:0, Iron Saw Blade
immersiveintelligence:sawblade:1, Steel Saw Blade
immersiveintelligence:sawblade:2, Tungsten Saw Blade
immersiveintelligence:binoculars:0, Binoculars
immersiveintelligence:binoculars:1, Infrared Binoculars
immersiveintelligence:machinegun, Machinegun
immersiveintelligence:submachinegun, Submachinegun
immersiveintelligence:mortar, Mortar
immersiveintelligence:weapon_upgrade:0, Heavy Barrel
immersiveintelligence:weapon_upgrade:1, Water Cooled Barrel
immersiveintelligence:weapon_upgrade:2, Belt Fed Ammunition Loader
immersiveintelligence:weapon_upgrade:3, Second Magazine
immersiveintelligence:weapon_upgrade:4, Field Bipod
immersiveintelligence:weapon_upgrade:5, Precise Bipod
immersiveintelligence:weapon_upgrade:6, Scope
immersiveintelligence:weapon_upgrade:7, Infrared Scope
immersiveintelligence:weapon_upgrade:8, Attachable Shields
immersiveintelligence:weapon_upgrade:9, Tripod
immersiveintelligence:weapon_upgrade:10, Sturdy Barrel
immersiveintelligence:weapon_upgrade:11, Suppressor
immersiveintelligence:weapon_upgrade:12, Bottom Loader
immersiveintelligence:weapon_upgrade:13, Folding Stock
immersiveintelligence:light_engineer_armor_helmet, Engineer's Light Helmet
immersiveintelligence:light_engineer_armor_chestplate, Engineer's Light Chestplate
immersiveintelligence:light_engineer_armor_leggings, Engineer's Light Leggings
immersiveintelligence:light_engineer_armor_boots, Engineer's Light Boots
immersiveintelligence:armor_upgrade:0, Gas Mask
immersiveintelligence:armor_upgrade:1, Infiltrator's Headgear
immersiveintelligence:armor_upgrade:2, Technician's Headgear
immersiveintelligence:armor_upgrade:3, Engineer's Headgear
immersiveintelligence:armor_upgrade:4, Steel Armor Plates
immersiveintelligence:armor_upgrade:5, Composite Armor Plates
immersiveintelligence:armor_upgrade:6, Hazmat Coating
immersiveintelligence:armor_upgrade:7, Heat-Resistant Coating
immersiveintelligence:armor_upgrade:8, Anti-Static Mesh
immersiveintelligence:armor_upgrade:9, Camouflage Mesh
immersiveintelligence:armor_upgrade:10, Infrared-Absorbing Mesh
immersiveintelligence:armor_upgrade:11, Scuba Tank
immersiveintelligence:armor_upgrade:13, Exoskeleton
immersiveintelligence:armor_upgrade:14, Boots Reinforcement
immersiveintelligence:armor_upgrade:15, Snow Rackets
immersiveintelligence:armor_upgrade:16, Flippers
immersiveintelligence:armor_upgrade:17, Internal Springs
